incident_id,timestamp,language,title,summary,url,primary_location,all_locations,states,crime_type,ml_confidence,semantic_score,action_score,severity_score,final_confidence,confidence_level,duplicate_status,incident_cluster,hash
WCI-F595A3D2,2026-05-11 09:16:18.316809,en,No decline in tiger trafficking: new report - news - Mongabay,"<a href=""https://news.google.com/rss/articles/CBMigwFBVV95cUxPUEdaVVFhNDJrX1REQ0FObWMwdmFfeUVMMGU0empOYjExYm1YTndWRDhaOHlvdU1HTnBCZHhVUk9nTmZHbWE3QnNjQmNXWWlWaFJxakFnTC1JNU1VYk9sa0kzdmJGVC1PbHZmejVsRnNueVZjMkV4QlJSRF9pakQ4UXU3ONIBiAFBVV95cUxNM1VFU2ZxS0RUWGowZUd3TDlBMnRyakdpUndzY2pjYUlOeVFNMzV0MVFjLS1kTm1qUlZmZmpyUWRIZGQ3dkxMOWZJdUJhS3FQZ2Y3YTBUQ3RyVHZ1TGFfMDEyUUZVZmVWVk9xTlp4OW04M25lcHBWWUZYaERDdnpGMUFES2tpVVFX?oc=5"" target=""_blank"">No decline in tiger trafficking: new report</a>&nbsp;&nbsp;<font color=""#6f6f6f"">news - Mongabay</font>",https://news.google.com/rss/articles/CBMigwFBVV95cUxPUEdaVVFhNDJrX1REQ0FObWMwdmFfeUVMMGU0empOYjExYm1YTndWRDhaOHlvdU1HTnBCZHhVUk9nTmZHbWE3QnNjQmNXWWlWaFJxakFnTC1JNU1VYk9sa0kzdmJGVC1PbHZmejVsRnNueVZjMkV4QlJSRF9pakQ4UXU3ONIBiAFBVV95cUxNM1VFU2ZxS0RUWGowZUd3TDlBMnRyakdpUndzY2pjYUlOeVFNMzV0MVFjLS1kTm1qUlZmZmpyUWRIZGQ3dkxMOWZJdUJhS3FQZ2Y3YTBUQ3RyVHZ1TGFfMDEyUUZVZmVWVk9xTlp4OW04M25lcHBWWUZYaERDdnpGMUFES2tpVVFX?oc=5,Unknown,[],[],Trafficking,75.85,51.08,0,0,62.25,HIGH,UNIQUE,TRA-UNK-20260511,-5832373700560713965
WCI-71A05420,2026-05-11 09:17:16.827892,en,Wildlife Trafficking Racket Busted In Assam's Nagaon; Tiger Parts & Elephant Tusk Seized - G Plus News,"<a href=""https://news.google.com/rss/articles/CBMitgFBVV95cUxOSFJ5X2lsVVdwTk5CRllGSzhGT0xDeDFfamU1QWF6cG9IVGljeEZKSUhvbTdaMkZFOEZLM2RhbjlQNnQ3OVlNVWF5V0VUU0xqNlBvX25CNktSVkU2UGtfcmVRRFJNSDZPbjVNZW9uMERVT3FVZk1uTVJQUVJZUlhSaUpnQmNXVzR3LVljMDRMTkF3YlV0WXlnWURLa3lzdkJaSXBLM1VrSVV5ak5yUmxmNW94U3c3QQ?oc=5"" target=""_blank"">Wildlife Trafficking Racket Busted In Assam's Nagaon; Tiger Parts & Elephant Tusk Seized</a>&nbsp;&nbsp;<font color=""#6f6f6f"">G Plus News</font>",https://news.google.com/rss/articles/CBMitgFBVV95cUxOSFJ5X2lsVVdwTk5CRllGSzhGT0xDeDFfamU1QWF6cG9IVGljeEZKSUhvbTdaMkZFOEZLM2RhbjlQNnQ3OVlNVWF5V0VUU0xqNlBvX25CNktSVkU2UGtfcmVRRFJNSDZPbjVNZW9uMERVT3FVZk1uTVJQUVJZUlhSaUpnQmNXVzR3LVljMDRMTkF3YlV0WXlnWURLa3lzdkJaSXBLM1VrSVV5ak5yUmxmNW94U3c3QQ?oc=5,assam,['assam'],[],Trafficking,76.28,77.77,0,0,88.47,HIGH,UNIQUE,TRA-ASS-20260511,506096902471761450
WCI-493AFC22,2026-05-11 09:19:03.137017,en,"Odisha: Rare melanistic tiger skin seized in Similipal, 12 arrested, main accused absconding - ANI News","<a href=""https://news.google.com/rss/articles/CBMi6AFBVV95cUxNZDZqRERWT3d3OGc4UHFkdFNDUU95bFh6eXNpZnhOSmlhenZBb2oxS2tCNUUyeDlQTk9nRzJVNFUxYzJZTEhYT1NjMHlDQjR6M1diV3dFOF9oWERxM0o5WUhtdlZCQmI2NGxiM0ZjYnh1XzFjblBoZmlXd1Z0N1VXdEQtS1VZNmhOYzZVZnlvWFd0T3dDV091MklpYU53MHdiUkd6M19GUTRhOGlPQUd6Qmx4VTNURE5EbVdTajgzeTQ0QnMzMUFOalhZM2RqZncwM2N0MkNBR2pSZzdSRTdxRGk5c3BkZUVk?oc=5"" target=""_blank"">Odisha: Rare melanistic tiger skin seized in Similipal, 12 arrested, main accused absconding</a>&nbsp;&nbsp;<font color=""#6f6f6f"">ANI News</font>",https://news.google.com/rss/articles/CBMi6AFBVV95cUxNZDZqRERWT3d3OGc4UHFkdFNDUU95bFh6eXNpZnhOSmlhenZBb2oxS2tCNUUyeDlQTk9nRzJVNFUxYzJZTEhYT1NjMHlDQjR6M1diV3dFOF9oWERxM0o5WUhtdlZCQmI2NGxiM0ZjYnh1XzFjblBoZmlXd1Z0N1VXdEQtS1VZNmhOYzZVZnlvWFd0T3dDV091MklpYU53MHdiUkd6M19GUTRhOGlPQUd6Qmx4VTNURE5EbVdTajgzeTQ0QnMzMUFOalhZM2RqZncwM2N0MkNBR2pSZzdSRTdxRGk5c3BkZUVk?oc=5,odisha,['odisha'],[],Wildlife Crime,76.93,52.62,0,0,67.25,HIGH,UNIQUE,WIL-ODI-20260511,-8047944455994667614
WCI-E9CD24D2,2026-05-11 09:19:31.543194,en,Odisha loses another melanistic tiger to poaching; nine arrested - Business Standard,"<a href=""https://news.google.com/rss/articles/CBMizgFBVV95cUxNWVphMGVVR1lWMHN3dW1xTkJlZ0d0bEZoWEhqXzhDU1hISjRXV2FLbUlaaTY1M0pRLXhOSVhyTHZSYUxZQ3cwQUR0WlNMUXV0LUlDMHBHbzBjd0h4QVU2UXRxZHMyZkpmZ09Damk5bW1USWdlQ2dneGlvOTk2cDVkdWlFQXA1T19OQ3NEdS1ZWWNaNTFqSUtWdVVsVFRKOFlUNmMyZVFlMC1Kek9Ka1pHci16cTZ4OC1HMTFZQ09pVXJFVmhDMFhiUkFTQ01SZ9IB0wFBVV95cUxPbVFrdzUxbDU4SGxzZTQyeEpVLXNSelZEUVd1cWE0SWRxUGJ2Q19CVjdRRFdpR25Uc1h4cjlPOS1rbWoyU0t2ZlhiblpyRFNmckc1VTQ4dXp4LUUxZ3lfaHM3dVdJNmxMaE54SnB1akhiVFp6RUlUYjNCcTMzY0RlTjRRLUhHOVIwUEdsbWgtWld5OEQxM0dRMTZBZDZWMGh0a18tNHJ4VGhaMGIxMVFFblMwV3NFN3AwLW1QczJrbEIyM3hVZ0NKYlNhSl92bVJWUWVr?oc=5"" target=""_blank"">Odisha loses another melanistic tiger to poaching; nine arrested</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Business Standard</font>",https://news.google.com/rss/articles/CBMizgFBVV95cUxNWVphMGVVR1lWMHN3dW1xTkJlZ0d0bEZoWEhqXzhDU1hISjRXV2FLbUlaaTY1M0pRLXhOSVhyTHZSYUxZQ3cwQUR0WlNMUXV0LUlDMHBHbzBjd0h4QVU2UXRxZHMyZkpmZ09Damk5bW1USWdlQ2dneGlvOTk2cDVkdWlFQXA1T19OQ3NEdS1ZWWNaNTFqSUtWdVVsVFRKOFlUNmMyZVFlMC1Kek9Ka1pHci16cTZ4OC1HMTFZQ09pVXJFVmhDMFhiUkFTQ01SZ9IB0wFBVV95cUxPbVFrdzUxbDU4SGxzZTQyeEpVLXNSelZEUVd1cWE0SWRxUGJ2Q19CVjdRRFdpR25Uc1h4cjlPOS1rbWoyU0t2ZlhiblpyRFNmckc1VTQ4dXp4LUUxZ3lfaHM3dVdJNmxMaE54SnB1akhiVFp6RUlUYjNCcTMzY0RlTjRRLUhHOVIwUEdsbWgtWld5OEQxM0dRMTZBZDZWMGh0a18tNHJ4VGhaMGIxMVFFblMwV3NFN3AwLW1QczJrbEIyM3hVZ0NKYlNhSl92bVJWUWVr?oc=5,odisha,['odisha'],[],Poaching,82.98,39.54,0,0,66.35,HIGH,UNIQUE,POA-ODI-20260511,-3232792278106395115
WCI-EBB1E265,2026-05-11 09:20:09.016586,en,"Tiger Skins, Claws Seized from Gujarat Temple in Major Probe - Deccan Herald","<a href=""https://news.google.com/rss/articles/CBMisAFBVV95cUxOLW05ZWRybUFhS3J0eUhjSnJrUGZpZ0VjaUhKT3NBaWl6dkJDTVF6cUdKRjU2aGxjYkNXVC1IUnBwY1lTM0gtenNqSU4yVGZRTF9fNkFPcE14NHc1R0k4b0xydU5aMHRRQ2FSU1FQdzBBQ3VhM29tcVB0YkE2dDhPNHN0dUZiMmpodGZxSnZ3TnBBSzJYX1p4Ynh4STc2ZEJFVnpwVElpakc4c0pDWTRfMg?oc=5"" target=""_blank"">Tiger Skins, Claws Seized from Gujarat Temple in Major Probe</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Deccan Herald</font>",https://news.google.com/rss/articles/CBMisAFBVV95cUxOLW05ZWRybUFhS3J0eUhjSnJrUGZpZ0VjaUhKT3NBaWl6dkJDTVF6cUdKRjU2aGxjYkNXVC1IUnBwY1lTM0gtenNqSU4yVGZRTF9fNkFPcE14NHc1R0k4b0xydU5aMHRRQ2FSU1FQdzBBQ3VhM29tcVB0YkE2dDhPNHN0dUZiMmpodGZxSnZ3TnBBSzJYX1p4Ynh4STc2ZEJFVnpwVElpakc4c0pDWTRfMg?oc=5,gujarat,['gujarat'],[],Wildlife Crime,70.97,54.6,0,0,60.86,HIGH,UNIQUE,WIL-GUJ-20260511,2031479244174200789
WCI-354E794E,2026-05-11 09:20:34.808509,en,Gujarat: Forest officials seize over 40 suspected tiger skins and 133 nails in Narmada - ThePrint,"<a href=""https://news.google.com/rss/articles/CBMivAFBVV95cUxNSkN3akxhUW52ZEtibVFWRXd5ZXNtVk1HdFRnaFFXNGYzbDRoUnIzVjRBNXI4eW5hekNmdU5EZV9IUzBJOFlybUNTbnRHdTJVZExydi11ZndzV1lIODNoM1VZZllXSTlrbGVzMkNkencwWjByMDdpeF8zYnpGeGFMQW5FVWYzakFmTW5lRDBWaHFXc1ZlRzJqRWhUUGNPZWgtUGRyWTRETDlLd0VPNk5TVF9aTkIxM2FNdXdCQdIBwgFBVV95cUxQRUZQWllpSVlLcm0yNGl6QkhNekgteEhNdDEtazlrRzBqNFAxcG5wOHd2eG9oREZ1bXBRb3MzYnBTUE53WHo1eGpzUzNsZk9hVDJqcEdsSUJObUZCV3dndGhDWGNtUnVJWEx6RFZDaUozS0pvMzlOLTJudlN4Tm5kckhrenVKRTE4bk9NRWVIdGFpZEE5YV9kVTNzQ0c2UVZoRXFTSXVEWXR0SnFqbXg1WXFMYVFPQ2VzWEtWRUlQckU4Zw?oc=5"" target=""_blank"">Gujarat: Forest officials seize over 40 suspected tiger skins and 133 nails in Narmada</a>&nbsp;&nbsp;<font color=""#6f6f6f"">ThePrint</font>",https://news.google.com/rss/articles/CBMivAFBVV95cUxNSkN3akxhUW52ZEtibVFWRXd5ZXNtVk1HdFRnaFFXNGYzbDRoUnIzVjRBNXI4eW5hekNmdU5EZV9IUzBJOFlybUNTbnRHdTJVZExydi11ZndzV1lIODNoM1VZZllXSTlrbGVzMkNkencwWjByMDdpeF8zYnpGeGFMQW5FVWYzakFmTW5lRDBWaHFXc1ZlRzJqRWhUUGNPZWgtUGRyWTRETDlLd0VPNk5TVF9aTkIxM2FNdXdCQdIBwgFBVV95cUxQRUZQWllpSVlLcm0yNGl6QkhNekgteEhNdDEtazlrRzBqNFAxcG5wOHd2eG9oREZ1bXBRb3MzYnBTUE53WHo1eGpzUzNsZk9hVDJqcEdsSUJObUZCV3dndGhDWGNtUnVJWEx6RFZDaUozS0pvMzlOLTJudlN4Tm5kckhrenVKRTE4bk9NRWVIdGFpZEE5YV9kVTNzQ0c2UVZoRXFTSXVEWXR0SnFqbXg1WXFMYVFPQ2VzWEtWRUlQckU4Zw?oc=5,gujarat,"['gujarat', 'gujarat: forest officials seize over suspected tiger skins and nails in narmada theprint gujarat: forest officials seize over suspected tiger skins and nails in narmada nbsp; theprint']",[],Wildlife Crime,72.11,53.37,0,0,62.07,HIGH,UNIQUE,WIL-GUJ-20260511,2392457255732075804
WCI-127E6EB9,2026-05-11 09:21:05.427399,en,"Arms store owner arrested in Jaipur; tiger hide, rifle, 285 cartridges seized - The Statesman","<a href=""https://news.google.com/rss/articles/CBMiwwFBVV95cUxPRTJPeWlXbzM5dlVnV1FhY0c3VDNfMXJuOE9sTV91cFNtVEJOME9odDMwTkxHampyR0dOaE1YZ1lCb1ZxSWdyQjZ6emtQbTFrU0Q2VHRhNTRYNjh4akhGNEZBMjBwdlZvMzlBZ3JXQjVuLXRQcU9CX3lDWEhhZVZaWU4tcTVHZUM3cUZsS1pDSzdNdkozXzRMMzJwODBNbVVYTU1FZjhDUmZ3b05Cd1FwdGRubDFETTZMUHltb2hNTWtiejjSAcgBQVVfeXFMTWwzbmE5UldqSGxHdWVuNFkzMkllLVZ6VkZQcFJiamdpUmlyRXNWd0JNRjZ1dGlNS1I5QVU1VFpkT2ZsbmpYRk83UndlUGlfRERrZk5PVGhrLXl2WWoxaUphcUlTVzRTQ00tR05VQnpNU1R4bUFKVUdGYjRBNDRhaE9zLUlFUzU2RW5qc3hjdnUxTHUzREVFVFRUQ0pxcm9jZzUtLXktUzlCMlZNX3FacGRLc3VmTTY1UFVqVjhpM0lhdmdzeExwaGI?oc=5"" target=""_blank"">Arms store owner arrested in Jaipur; tiger hide, rifle, 285 cartridges seized</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Statesman</font>",https://news.google.com/rss/articles/CBMiwwFBVV95cUxPRTJPeWlXbzM5dlVnV1FhY0c3VDNfMXJuOE9sTV91cFNtVEJOME9odDMwTkxHampyR0dOaE1YZ1lCb1ZxSWdyQjZ6emtQbTFrU0Q2VHRhNTRYNjh4akhGNEZBMjBwdlZvMzlBZ3JXQjVuLXRQcU9CX3lDWEhhZVZaWU4tcTVHZUM3cUZsS1pDSzdNdkozXzRMMzJwODBNbVVYTU1FZjhDUmZ3b05Cd1FwdGRubDFETTZMUHltb2hNTWtiejjSAcgBQVVfeXFMTWwzbmE5UldqSGxHdWVuNFkzMkllLVZ6VkZQcFJiamdpUmlyRXNWd0JNRjZ1dGlNS1I5QVU1VFpkT2ZsbmpYRk83UndlUGlfRERrZk5PVGhrLXl2WWoxaUphcUlTVzRTQ00tR05VQnpNU1R4bUFKVUdGYjRBNDRhaE9zLUlFUzU2RW5qc3hjdnUxTHUzREVFVFRUQ0pxcm9jZzUtLXktUzlCMlZNX3FacGRLc3VmTTY1UFVqVjhpM0lhdmdzeExwaGI?oc=5,jaipur,['jaipur'],[],Wildlife Crime,82.83,52.03,0,0,70.02,HIGH,UNIQUE,WIL-JAI-20260511,-4917610606944119439
WCI-8C59E493,2026-05-11 09:23:11.954351,en,"Tiger's skin, teeth and nails seized from Bangla border - Telegraph India","<a href=""https://news.google.com/rss/articles/CBMirAFBVV95cUxPVDllVE5XMFdLdnMzSFF3MkFjWHBqTUtJc0NNTFA0WHJScFVBSENBbEdMNER5dGRxbTFyakI3R3p0VU8wMGZScEIzbEE3amZaX0FqMUhWemhLaEEyUTdBRnhRTG1LWG9ia0NvNGZoXzZlMmwzYVpWNHE1bEZPMjJQSlRIM1BNRkFtZGZZdnVuX0R4YmQzUVpQOHRZRWtpZUNCNDMtWVpYNnBnaGpm0gGyAUFVX3lxTFA1UXlORUVZUUhUY0VWQ2NiWl9lWUQwOUhYTUhsVm9vT2pOUWZpSmdmNXFLNjlDalZ6Q1FsRVdINmNlT2VWckNhdm53UHJZNWVvOXNWVjRsNzh4Q2FJRFVjajZwNV9aWnpVSExmQlY5NmgzOFdYcXlxU1h2eGdpU0dONVdYSllpQzRUdFZpZXZIQ0ExSURTLXExMFNMd1FJZUZOdi0wQUN4aUFYVkZoUmZ1TEE?oc=5"" target=""_blank"">Tiger's skin, teeth and nails seized from Bangla border</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Telegraph India</font>",https://news.google.com/rss/articles/CBMirAFBVV95cUxPVDllVE5XMFdLdnMzSFF3MkFjWHBqTUtJc0NNTFA0WHJScFVBSENBbEdMNER5dGRxbTFyakI3R3p0VU8wMGZScEIzbEE3amZaX0FqMUhWemhLaEEyUTdBRnhRTG1LWG9ia0NvNGZoXzZlMmwzYVpWNHE1bEZPMjJQSlRIM1BNRkFtZGZZdnVuX0R4YmQzUVpQOHRZRWtpZUNCNDMtWVpYNnBnaGpm0gGyAUFVX3lxTFA1UXlORUVZUUhUY0VWQ2NiWl9lWUQwOUhYTUhsVm9vT2pOUWZpSmdmNXFLNjlDalZ6Q1FsRVdINmNlT2VWckNhdm53UHJZNWVvOXNWVjRsNzh4Q2FJRFVjajZwNV9aWnpVSExmQlY5NmgzOFdYcXlxU1h2eGdpU0dONVdYSllpQzRUdFZpZXZIQ0ExSURTLXExMFNMd1FJZUZOdi0wQUN4aUFYVkZoUmZ1TEE?oc=5,india,['india'],[],Wildlife Crime,72.53,52.87,0,0,61.13,HIGH,UNIQUE,WIL-IND-20260511,554457824039693602
WCI-86C31D3A,2026-05-11 09:23:46.090978,en,Hide of Royal Bengal Tiger seized in the buffer zone of Odisha’s famed Similipal Tiger Reserve - The Hindu,"<a href=""https://news.google.com/rss/articles/CBMi-AFBVV95cUxNaDcxdDJiNkRyTTEwU0hZWHg1VEQ0ZzdZSFNXRUlvS3Y2SGdxLTBxa0JCdC1sTVNRU0c1cWNNZWpHSThDS0duZ2VHYnZ6a1Z4SDFGSkpYSW1LVF9HSEhaRW9ibEJERWdWRjZvN0lvb2dsWXcwOVpxYlRmNmpockowblNRdzFxQlMyWHA1ZDNDV2hkbnc3Tzg0SnFPZnByeW9meGxIRVJwX0Nrd0tBNXVmSG8xTG9mUHFXTy1saTZKeDVXM0xCX190TEQ4OFVOVkRQajluWEtsREZyR3ctTEJ0bERCQW9RdGRqREJ6cW01V0tVYzdNWnl3WNIB_wFBVV95cUxNMldJUXoxaXRyNkItdU4yRDVUaGstd2l5QWVLNU9KRjdPWDl4YnU0bV9xQmdERER0aTd4Mk9xUGozeDdEZlhKQXNoWlFGYl82YU5UNmdmYzRZSXRZd3BrcG5iOFBlN19YYmgzczU2bjVLTXUtSVdzRHNlaXA2WTB3bVZPM3c2MUNNVWMzS2dHWFlMTlBxcy1NcGg3TE1JUGtWMms1Q0IxXzdIMWtWU0xZTXZtbUctSkRVS0VTUmpBUHcySDZkVVFkTFlRUUNFaWwyRk9XZ1J3am53aWVVZ3ZvYVlWWXlnRGNoajdXUmNVX2xnLW1KUVZXN1h5Sk80Zzg?oc=5"" target=""_blank"">Hide of Royal Bengal Tiger seized in the buffer zone of Odisha’s famed Similipal Tiger Reserve</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Hindu</font>",https://news.google.com/rss/articles/CBMi-AFBVV95cUxNaDcxdDJiNkRyTTEwU0hZWHg1VEQ0ZzdZSFNXRUlvS3Y2SGdxLTBxa0JCdC1sTVNRU0c1cWNNZWpHSThDS0duZ2VHYnZ6a1Z4SDFGSkpYSW1LVF9HSEhaRW9ibEJERWdWRjZvN0lvb2dsWXcwOVpxYlRmNmpockowblNRdzFxQlMyWHA1ZDNDV2hkbnc3Tzg0SnFPZnByeW9meGxIRVJwX0Nrd0tBNXVmSG8xTG9mUHFXTy1saTZKeDVXM0xCX190TEQ4OFVOVkRQajluWEtsREZyR3ctTEJ0bERCQW9RdGRqREJ6cW01V0tVYzdNWnl3WNIB_wFBVV95cUxNMldJUXoxaXRyNkItdU4yRDVUaGstd2l5QWVLNU9KRjdPWDl4YnU0bV9xQmdERER0aTd4Mk9xUGozeDdEZlhKQXNoWlFGYl82YU5UNmdmYzRZSXRZd3BrcG5iOFBlN19YYmgzczU2bjVLTXUtSVdzRHNlaXA2WTB3bVZPM3c2MUNNVWMzS2dHWFlMTlBxcy1NcGg3TE1JUGtWMms1Q0IxXzdIMWtWU0xZTXZtbUctSkRVS0VTUmpBUHcySDZkVVFkTFlRUUNFaWwyRk9XZ1J3am53aWVVZ3ZvYVlWWXlnRGNoajdXUmNVX2xnLW1KUVZXN1h5Sk80Zzg?oc=5,odisha,"['odisha', 'hide of royal bengal tiger seized in the buffer zone of odisha famed similipal tiger reserve hide of royal bengal tiger seized in the buffer zone of odisha famed similipal tiger reserve nbsp; the hindu']",[],Wildlife Crime,94.39,47.93,0,0,70.57,HIGH,UNIQUE,WIL-ODI-20260511,-6431565908784825989
WCI-8A6038FA,2026-05-11 09:25:12.057273,en,Maharashtra: Six detained after tiger skin seized in Jalgaon - Mid-day,"<a href=""https://news.google.com/rss/articles/CBMitwFBVV95cUxQVEVBUDlUTFgxanpMWFJ1WXc1TngwM19YN29RVDhtVTRaOUJ1OW9OM0h0WXZaa25nMndXdWtMdmFUZ3RfOE1SOHhXNU9oeUloUnpCeUhVN0FRWEtsNzB5a3pvaDNyWUlXb19aU3VFT0k3WFgxUTFLemJ5TFM0U1FaUF9WNDVzdDg3dkJpMUJEOHBXb0wxdm4tQVBOc2lJTTZTQTRUM2pFV2VRaGo0MC1ZQlZqOVA3WEHSAbwBQVVfeXFMUDhlbzhLbGt5cG5hRFI3RkkwZTAtZzRzVUJqeExjTkQ3c04tVWQxc2FHOW1HSjY1b3NjZnc4Z2FwcHlVN3JLaW1VMUlKbFFWUGlyNk9GcEIyVFRvbTdsUE9wTGRNRnJGNWMzUTl5TmlCS3VCb2o5ckJ3SWxJVHdfZXVhTVk0Zl84ZE9fUV93RW15Rk1PVzRDZHNZOUFpdEoxdHg1VHJxTTgzSEtOQm9LVmpMN3JqU2l2Q1F3ZGY?oc=5"" target=""_blank"">Maharashtra: Six detained after tiger skin seized in Jalgaon</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Mid-day</font>",https://news.google.com/rss/articles/CBMitwFBVV95cUxQVEVBUDlUTFgxanpMWFJ1WXc1TngwM19YN29RVDhtVTRaOUJ1OW9OM0h0WXZaa25nMndXdWtMdmFUZ3RfOE1SOHhXNU9oeUloUnpCeUhVN0FRWEtsNzB5a3pvaDNyWUlXb19aU3VFT0k3WFgxUTFLemJ5TFM0U1FaUF9WNDVzdDg3dkJpMUJEOHBXb0wxdm4tQVBOc2lJTTZTQTRUM2pFV2VRaGo0MC1ZQlZqOVA3WEHSAbwBQVVfeXFMUDhlbzhLbGt5cG5hRFI3RkkwZTAtZzRzVUJqeExjTkQ3c04tVWQxc2FHOW1HSjY1b3NjZnc4Z2FwcHlVN3JLaW1VMUlKbFFWUGlyNk9GcEIyVFRvbTdsUE9wTGRNRnJGNWMzUTl5TmlCS3VCb2o5ckJ3SWxJVHdfZXVhTVk0Zl84ZE9fUV93RW15Rk1PVzRDZHNZOUFpdEoxdHg1VHJxTTgzSEtOQm9LVmpMN3JqU2l2Q1F3ZGY?oc=5,jalgaon,"['jalgaon', 'maharashtra']",[],Wildlife Crime,74.22,54.52,0,0,66.47,HIGH,UNIQUE,WIL-JAL-20260511,1050207263632530113
WCI-6A124909,2026-05-11 09:29:35.392401,en,"Inter-state Wildlife Crime Syndicate Dismantled, Female Smuggler Arrested For First Time - ETV Bharat","<a href=""https://news.google.com/rss/articles/CBMizgFBVV95cUxPR2FBNUxZLWhPdE9uNFg3U1l0OVJyeDhocUwwSEtPZFRlSXROTEJ6U2tRd2x0XzZUZm5qMG1KclAyWnlfZ3BmUTQzamtpOVB2SFlqaHUxbTZKNl91VGo5cV9hdTFuYUcxRzZqcFVLYUw4TUJXR1A0Q3huTEtxQ0twdmJwS0VPeGd3X3YzOVMyTHJmd05JMHNDRnFxbDdGREZnVi0tNzdnMXVmbmhJT2s4eHl4Q3ZlZmxPTmtDSmQ0WHR5MExISlNmWmVIR0NBQQ?oc=5"" target=""_blank"">Inter-state Wildlife Crime Syndicate Dismantled, Female Smuggler Arrested For First Time</a>&nbsp;&nbsp;<font color=""#6f6f6f"">ETV Bharat</font>",https://news.google.com/rss/articles/CBMizgFBVV95cUxPR2FBNUxZLWhPdE9uNFg3U1l0OVJyeDhocUwwSEtPZFRlSXROTEJ6U2tRd2x0XzZUZm5qMG1KclAyWnlfZ3BmUTQzamtpOVB2SFlqaHUxbTZKNl91VGo5cV9hdTFuYUcxRzZqcFVLYUw4TUJXR1A0Q3huTEtxQ0twdmJwS0VPeGd3X3YzOVMyTHJmd05JMHNDRnFxbDdGREZnVi0tNzdnMXVmbmhJT2s4eHl4Q3ZlZmxPTmtDSmQ0WHR5MExISlNmWmVIR0NBQQ?oc=5,Unknown,[],[],Wildlife Crime,63.27,59.49,0,0,66.48,HIGH,UNIQUE,WIL-UNK-20260511,-6866778621347032967
WCI-9B6D4686,2026-05-11 09:46:34.395652,en-IN,First CBI Prosecuted Wildlife Crime Case in India - usthadian.com,"<a href=""https://news.google.com/rss/articles/CBMiggFBVV95cUxOT3MwV3FFakE1cV83QmtlaXJqb3BCS2NKVjNjaUVWT3ZPS0NzQml2VjlkV1RGZldocUhjQzBldjAwT0t5TG0wYkVqY3diOWxaOUE3MDk3ZVJndmNIX2ZSb2d1eEE2R0dqWU5KbVV1bXZZMzRzTGV4cUlCaDd3ZnJyYTh3?oc=5"" target=""_blank"">First CBI Prosecuted Wildlife Crime Case in India</a>&nbsp;&nbsp;<font color=""#6f6f6f"">usthadian.com</font>",https://news.google.com/rss/articles/CBMiggFBVV95cUxOT3MwV3FFakE1cV83QmtlaXJqb3BCS2NKVjNjaUVWT3ZPS0NzQml2VjlkV1RGZldocUhjQzBldjAwT0t5TG0wYkVqY3diOWxaOUE3MDk3ZVJndmNIX2ZSb2d1eEE2R0dqWU5KbVV1bXZZMzRzTGV4cUlCaDd3ZnJyYTh3?oc=5,india,['india'],[],Wildlife Crime,62.68,54.66,20,0,51.74,HIGH,UNIQUE,WIL-IND-20260511,7836384114886825338
